N,V,Tiempo
231,381,37.6618
231,386,44.4094
231,391,40.118
231,396,43.281
231,401,68.889
231,406,55.6815
231,411,47.9453
231,416,53.8792
231,421,49.153
231,426,39.8166
231,431,37.3417
231,436,39.4203
231,441,44.8816
231,446,54.3845
231,451,57.2087
231,456,67.0054
231,461,70.0053
231,466,70.7363
231,471,87.4224
231,476,104.889
231,481,72.6997
231,486,71.506
231,491,57.1643
231,496,58.9531
236,1,0.292619
236,6,0.51709
236,11,1.10015
236,16,1.47851
236,21,2.2458
236,26,2.66616
236,31,2.54576
236,36,2.92629
236,41,4.36851
236,46,6.87704
236,51,7.85761
236,56,7.67661
236,61,7.87684
236,66,11.3482
236,71,10.2249
236,76,10.6316
236,81,12.4064
236,86,12.9832
236,91,16.0452
236,96,19.3536
236,101,14.304
236,106,11.8397
236,111,11.8796
236,116,11.6113
236,121,11.4909
236,126,11.9677
236,131,15.6864
236,136,17.2614
236,141,25.9334
236,146,17.1885
236,151,15.7607
236,156,14.6588
236,161,15.2464
236,166,15.3278
236,171,15.4031
236,176,15.65
236,181,21.3428
236,186,25.969
236,191,22.2127
236,196,24.3481
236,201,24.7007
236,206,22.1558
236,211,27.2641
236,216,28.7758
236,221,23.5263
236,226,24.8633
236,231,28.7509
236,236,28.1497
236,241,28.6925
236,246,23.6192
236,251,24.8501
236,256,24.7038
236,261,39.2668
236,266,41.1601
236,271,46.6035
236,276,37.9924
236,281,29.464
236,286,44.467
236,291,34.1459
236,296,27.4716
236,301,38.8253
236,306,31.762
236,311,27.8312
236,316,48.9068
236,321,33.4661
236,326,38.0933
236,331,50.7711
236,336,39.5524
236,341,62.6305
236,346,44.4294
236,351,48.4793
236,356,57.3403
236,361,53.5145
236,366,58.1095
236,371,61.1526
236,376,57.7504
236,381,46.4477
236,386,64.4154
236,391,62.5275
236,396,54.1141
236,401,67.3498
236,406,68.8805
236,411,53.3096
236,416,40.0063
236,421,42.603
236,426,64.2858
236,431,51.3292
236,436,54.884
236,441,41.9606
236,446,44.0665
236,451,43.1846
236,456,41.4333
236,461,47.49
236,466,45.1539
236,471,51.0463
236,476,52.8553
236,481,43.6023
236,486,45.6853
236,491,50.4524
236,496,52.6243
241,1,0.231774
241,6,0.588921
241,11,0.892556
241,16,1.66017
241,21,2.18877
241,26,2.62459
241,31,3.66012
241,36,4.36799
241,41,6.06204
241,46,5.48071
241,51,5.09033
241,56,6.28508
241,61,9.75192
241,66,7.38964
241,71,23.4254
241,76,16.9555
241,81,12.5046
241,86,13.7009
241,91,12.1965
241,96,11.9514
241,101,11.3271
241,106,16.3757
241,111,22.531
241,116,25.6209
241,121,31.6783
241,126,24.9882
241,131,24.407
241,136,24.4933
241,141,56.3082
241,146,34.3604
241,151,22.266
241,156,14.373
241,161,18.9199
241,166,17.0764
241,171,17.669
241,176,19.3316
241,181,16.9208
241,186,18.8685
241,191,19.9686
241,196,23.5501
241,201,20.3771
241,206,19.0608
241,211,19.8745
241,216,21.0408
241,221,22.7713
241,226,23.416
241,231,26.5816
241,236,27.7379
241,241,30.0543
241,246,24.1476
241,251,22.7882
241,256,24.3231
241,261,24.7608
241,266,25.9322
241,271,25.5514
241,276,31.1233
241,281,34.072
241,286,26.2026
241,291,30.72
241,296,31.5613
241,301,29.9742
241,306,36.8064
241,311,31.7697
241,316,48.7601
241,321,45.1878
241,326,33.6172
241,331,41.1633
241,336,36.7207
241,341,34.6725
241,346,35.1286
241,351,35.237
241,356,38.5854
241,361,39.8854
241,366,37.7063
241,371,37.2745
241,376,35.5448
241,381,49.5675
241,386,44.6547
241,391,39.8951
241,396,40.3695
241,401,43.2523
241,406,41.661
241,411,39.548
241,416,41.2691
241,421,46.033
241,426,117.015
241,431,122.162
241,436,77.2306
241,441,100.477
241,446,73.4827
241,451,82.7759
241,456,70.9464
241,461,50.9398
241,466,51.6418
241,471,61.592
241,476,46.3302
241,481,45.6439
241,486,45.8087
241,491,49.3972
241,496,52.0985
246,1,0.255552
246,6,0.643385
246,11,1.17953
246,16,1.66814
246,21,2.60668
246,26,2.27563
246,31,3.57221
246,36,6.99024
246,41,7.21978
246,46,6.61167
246,51,7.48507
246,56,6.89965
246,61,6.63474
246,66,9.84758
246,71,8.22065
246,76,9.72452
246,81,8.75411
246,86,13.0304
246,91,12.3039
246,96,11.4714
246,101,12.4361
246,106,11.4793
246,111,12.0169
246,116,24.5223
246,121,37.6763
246,126,20.861
246,131,16.6879
246,136,17.668
246,141,16.0281
246,146,20.4221
246,151,17.6722
246,156,18.8797
246,161,24.1774
246,166,31.1028
246,171,30.0785
246,176,29.1039
246,181,28.8835
246,186,30.82
246,191,35.8197
246,196,39.5369
246,201,33.7881
246,206,39.1709
246,211,36.5954
246,216,34.1443
246,221,37.3866
246,226,53.5762
246,231,41.6929
246,236,34.8009
246,241,51.9117
246,246,47.8295
246,251,48.8467
246,256,39.8313
246,261,44.335
246,266,40.5945
246,271,53.286
246,276,61.6251
246,281,84.5828
246,286,45.2
246,291,46.438
246,296,57.444
246,301,59.2951
246,306,53.4354
246,311,52.7031
246,316,105.044
246,321,56.8692
246,326,48.5417
246,331,66.1898
246,336,71.9411
246,341,73.7168
246,346,67.4585
246,351,102.525
246,356,88.7187
246,361,53.1097
246,366,35.9592
246,371,41.8028
246,376,50.2389
246,381,38.0362
246,386,41.7516
246,391,48.9145
246,396,43.0789
246,401,38.6692
246,406,40.1044
246,411,47.3463
246,416,56.7337
246,421,48.7824
246,426,40.0635
246,431,43.1168
246,436,43.2327
246,441,45.7539
246,446,87.6063
246,451,62.3541
246,456,73.308
246,461,54.962
246,466,46.0366
246,471,47.6268
246,476,53.6903
246,481,60.5502
246,486,79.5432
246,491,83.2308
246,496,57.4879
251,1,0.187466
251,6,0.972533
251,11,1.29518
251,16,2.07356
251,21,2.52546
251,26,2.81715
251,31,3.375
251,36,4.36202
251,41,4.51064
251,46,4.72149
251,51,6.32474
251,56,5.52189
251,61,5.73813
251,66,6.49782
251,71,5.93736
251,76,7.04811
251,81,8.30275
251,86,8.55584
251,91,9.50432
251,96,9.25676
251,101,29.2714
251,106,40.0011
251,111,22.1413
251,116,13.4635
251,121,11.5113
251,126,11.3802
251,131,16.5218
251,136,21.4383
251,141,20.6069
251,146,15.2717
251,151,15.4503
251,156,17.4559
251,161,19.9592
251,166,19.5141
251,171,17.183
251,176,16.6002
251,181,17.5749
251,186,18.9603
251,191,18.2807
251,196,18.7933
251,201,38.9011
251,206,39.372
251,211,29.1379
251,216,34.9322
251,221,36.5498
251,226,34.0368
251,231,34.9662
251,236,46.5486
251,241,46.3553
251,246,35.6226
251,251,57.6301
251,256,36.7407
251,261,41.3905
251,266,46.1
251,271,51.0149
251,276,41.1878
251,281,35.7134
251,286,33.485
251,291,33.7284
251,296,46.1582
251,301,47.3894
251,306,41.5374
251,311,70.7973
251,316,54.208
251,321,59.3004
251,326,47.5033
251,331,57.1926
251,336,64.2002
251,341,62.6172
251,346,71.04
251,351,47.1784
251,356,49.8227
251,361,68.6739
251,366,77.6009
251,371,75.7656
251,376,72.5657
251,381,74.7249
251,386,71.3707
251,391,76.0602
251,396,80.4907
251,401,65.6824
251,406,66.4674
251,411,98.9959
251,416,88.7012
251,421,71.6486
251,426,78.2404
251,431,74.5348
251,436,77.7213
251,441,84.0225
251,446,82.1102
251,451,88.7477
251,456,93.8306
251,461,62.5558
251,466,94.8426
251,471,73.8959
251,476,59.8426
251,481,51.7913
251,486,56.892
251,491,52.3013
251,496,54.6731
256,1,0.270892
256,6,0.666705
256,11,1.28311
256,16,1.80654
256,21,2.16436
256,26,2.77368
256,31,2.45002
256,36,4.4401
256,41,4.55785
256,46,4.20604
256,51,4.83878
256,56,5.74311
256,61,5.90811
256,66,8.64846
256,71,11.9272
256,76,13.5894
256,81,15.4447
256,86,16.1307
256,91,18.8162
256,96,16.1049
256,101,21.0919
256,106,15.0581
256,111,11.5456
256,116,11.1892
256,121,12.2384
256,126,14.3217
256,131,12.9913
256,136,14.1589
256,141,14.0894
256,146,15.0731
256,151,19.5555
256,156,16.6775
256,161,17.1648
256,166,24.1623
256,171,20.4627
256,176,20.045
256,181,23.1631
256,186,20.8701
256,191,22.3179
256,196,22.5366
256,201,23.2356
256,206,22.1917
256,211,24.3034
256,216,24.0978
256,221,24.0943
256,226,24.8971
256,231,23.7804
256,236,26.4372
256,241,24.7943
256,246,29.4875
256,251,33.8303
256,256,29.7266
256,261,28.6267
256,266,34.0114
256,271,29.6877
256,276,34.1718
256,281,38.1188
256,286,29.733
256,291,35.6096
256,296,33.4405
256,301,34.3828
256,306,77.2003
256,311,79.4062
256,316,42.0827
256,321,40.7313
256,326,37.1467
256,331,41.5017
256,336,39.9869
256,341,43.6997
256,346,50.4167
256,351,95.755
256,356,66.723
256,361,67.2279
256,366,52.4533
256,371,79.6072
256,376,83.4613
256,381,70.6914
256,386,65.9931
256,391,49.2808
256,396,44.3297
256,401,46.5241
256,406,50.3504
256,411,59.1126
256,416,50.5682
256,421,47.6427
256,426,48.7942
256,431,48.6285
256,436,48.1917
256,441,49.8027
256,446,52.0438
256,451,65.0845
256,456,53.7487
256,461,67.2072
256,466,94.2689
256,471,60.2509
256,476,66.2407
256,481,58.0979
256,486,72.4864
256,491,97.0773
256,496,66.0081
261,1,0.263157
261,6,0.83291
261,11,1.13442
261,16,1.99337
261,21,2.76087
261,26,2.99531
261,31,3.10254
261,36,3.73685
261,41,5.88481
261,46,5.14911
261,51,6.33736
261,56,6.48461
261,61,7.75868
261,66,7.03977
261,71,8.6156
261,76,8.33394
261,81,10.6444
261,86,15.6746
261,91,14.7369
261,96,11.6274
261,101,12.0326
261,106,12.7766
261,111,12.8696
261,116,13.9237
261,121,14.3178
261,126,15.8877
261,131,16.7723
261,136,16.46
261,141,17.1609
261,146,24.9996
261,151,28.0824
261,156,18.5963
261,161,22.8249
261,166,19.2724
261,171,19.7377
261,176,19.4525
261,181,22.7787
261,186,22.1365
261,191,22.2199
261,196,21.9294
261,201,24.8063
261,206,22.9946
261,211,30.5766
261,216,29.1871
261,221,25.7416
261,226,26.9052
261,231,34.1712
261,236,33.5488
261,241,28.3752
261,246,26.1731
261,251,30.3428
261,256,28.6509
261,261,30.1566
261,266,29.7697
261,271,32.691
261,276,35.3693
261,281,32.5534
261,286,31.0327
261,291,37.5152
261,296,32.8603
261,301,35.4985
261,306,36.2855
261,311,36.1354
261,316,37.1572
261,321,36.5163
261,326,43.8445
261,331,40.9156
261,336,37.5669
261,341,41.4668
261,346,41.0292
261,351,43.6044
261,356,45.6816
261,361,46.5708
261,366,41.5134
261,371,45.0426
261,376,45.991
261,381,44.837
261,386,44.0013
261,391,45.7888
261,396,55.3532
261,401,51.7385
261,406,46.5524
261,411,48.5998
261,416,58.5654
261,421,81.5039
261,426,107.047
261,431,92.3493
261,436,95.2098
261,441,93.7351
261,446,111.939
261,451,85.5525
261,456,94.2744
261,461,73.8257
261,466,73.2332
261,471,73.0881
261,476,71.1144
261,481,56.0743
261,486,82.2816
261,491,149.392
261,496,122.495
266,1,0.533963
266,6,1.23607
266,11,1.6864
266,16,3.22568
266,21,4.26053
266,26,6.13958
266,31,6.88471
266,36,7.06622
266,41,9.47318
266,46,12.1145
266,51,9.71998
266,56,12.0221
266,61,11.9189
266,66,9.00589
266,71,7.8976
266,76,8.49736
266,81,8.84027
266,86,10.5401
266,91,10.3368
266,96,17.4458
266,101,13.2102
266,106,19.3944
266,111,15.6605
266,116,16.857
266,121,14.3841
266,126,14.7742
266,131,14.4091
266,136,14.8748
266,141,22.3742
266,146,25.4051
266,151,29.1652
266,156,35.3681
266,161,36.2972
266,166,39.5368
266,171,26.0911
266,176,19.7815
266,181,19.8125
266,186,26.519
266,191,30.0442
266,196,28.781
266,201,31.1954
266,206,24.6748
266,211,33.273
266,216,25.6176
266,221,24.6706
266,226,32.9014
266,231,40.0916
266,236,27.0465
266,241,26.6696
266,246,34.7692
266,251,34.1971
266,256,30.9829
266,261,30.9416
266,266,33.4448
266,271,34.0847
266,276,37.2494
266,281,32.7906
266,286,36.6283
266,291,42.9038
266,296,35.2476
266,301,40.8677
266,306,41.3349
266,311,36.6353
266,316,40.1445
266,321,49.8168
266,326,51.9454
266,331,47.2647
266,336,39.7485
266,341,58.9521
266,346,41.4205
266,351,40.2088
266,356,68.7866
266,361,52.6987
266,366,48.4578
266,371,45.5412
266,376,45.082
266,381,50.7889
266,386,44.2215
266,391,46.6353
266,396,52.6681
266,401,54.8973
266,406,54.0324
266,411,49.9011
266,416,59.599
266,421,60.9098
266,426,55.0753
266,431,57.7007
266,436,57.1713
266,441,53.4064
266,446,60.7152
266,451,59.5819
266,456,62.2142
266,461,67.5093
266,466,55.5847
266,471,55.9471
266,476,55.4069
266,481,81.771
266,486,55.3958
266,491,68.1358
266,496,62.8913
271,1,0.274454
271,6,0.74853
271,11,1.52632
271,16,1.558
271,21,2.26591
271,26,2.7722
271,31,3.19131
271,36,3.48946
271,41,4.56612
271,46,5.37775
271,51,5.87881
271,56,6.6831
271,61,7.10073
271,66,7.21572
271,71,9.49268
271,76,9.5057
271,81,8.81378
271,86,10.1748
271,91,10.9436
271,96,10.6732
271,101,10.9326
271,106,15.0629
271,111,12.9644
271,116,13.5999
271,121,13.1514
271,126,15.1255
271,131,18.3362
271,136,18.5463
271,141,17.0879
271,146,18.0214
271,151,16.3416
271,156,17.4155
271,161,19.475
271,166,19.7438
271,171,22.7107
271,176,21.693
271,181,23.1602
271,186,20.4064
271,191,22.3149
271,196,26.0679
271,201,32.9767
271,206,27.2816
271,211,32.3579
271,216,31.6344
271,221,27.7801
271,226,28.8355
271,231,28.2435
271,236,26.2603
271,241,28.607
271,246,29.426
271,251,30.1388
271,256,30.6927
271,261,36.8756
271,266,31.4736
271,271,31.3254
271,276,31.7783
271,281,32.9993
271,286,34.5345
271,291,34.4289
271,296,36.2941
271,301,36.042
271,306,44.9119
271,311,39.1081
271,316,39.1355
271,321,43.3642
271,326,37.614
271,331,36.6389
271,336,41.3066
271,341,41.3407
271,346,53.7214
271,351,49.1204
271,356,62.5561
271,361,43.9998
271,366,43.9863
271,371,43.3876
271,376,44.5221
271,381,45.3141
271,386,52.574
271,391,48.0691
271,396,46.4786
271,401,53.4012
271,406,57.2683
271,411,53.1994
271,416,47.6842
271,421,53.4831
271,426,58.1061
271,431,59.6757
271,436,94.2237
271,441,96.196
271,446,81.9149
271,451,63.0643
271,456,67.4017
271,461,55.9178
271,466,54.4798
271,471,52.9163
271,476,57.4973
271,481,59.1113
271,486,66.105
271,491,75.0466
271,496,58.3543
276,1,0.185159
276,6,0.669766
276,11,1.26624
276,16,1.57369
276,21,2.45917
276,26,2.62665
276,31,3.37558
276,36,4.60697
276,41,4.30363
276,46,4.9716
276,51,5.33723
276,56,6.64851
276,61,7.3637
276,66,7.69334
276,71,8.63343
276,76,8.83774
276,81,9.74703
276,86,9.73605
276,91,10.5253
276,96,11.4955
276,101,12.2193
276,106,14.7774
276,111,13.8818
276,116,13.7888
276,121,14.0332
276,126,15.5035
276,131,14.8073
276,136,24.2416
276,141,17.9957
276,146,18.9716
276,151,17.5655
276,156,21.0456
276,161,18.877
276,166,20.67
276,171,24.214
276,176,31.2177
276,181,30.6448
276,186,28.2032
276,191,31.9523
276,196,25.8085
276,201,27.3549
276,206,32.144
276,211,31.4823
276,216,34.5004
276,221,33.5467
276,226,25.8871
276,231,28.1944
276,236,31.1891
276,241,28.7983
276,246,28.6499
276,251,31.8555
276,256,47.2091
276,261,41.8795
276,266,44.2875
276,271,42.8544
276,276,42.8036
276,281,43.3449
276,286,46.2118
276,291,46.7818
276,296,44.9986
276,301,39.0884
276,306,38.0909
276,311,37.9485
276,316,41.1727
276,321,39.2194
276,326,47.3189
276,331,43.338
276,336,44.1317
276,341,43.2233
276,346,47.4726
276,351,43.9722
276,356,45.7671
276,361,43.18
276,366,44.6751
276,371,48.172
276,376,44.0115
276,381,45.8698
276,386,54.8051
276,391,54.7658
276,396,57.0791
276,401,65.3844
276,406,65.2813
276,411,70.1531
276,416,65.978
276,421,50.9336
276,426,54.5369
276,431,53.3761
276,436,53.8331
276,441,55.5667
276,446,54.944
276,451,57.7174
276,456,67.4481
276,461,103.114
276,466,63.8974
276,471,61.5502
276,476,58.0731
276,481,87.2841
276,486,76.8111
276,491,77.9396
276,496,75.5327
281,1,0.311568
281,6,1.06346
281,11,1.38911
281,16,2.06036
281,21,2.83566
281,26,3.71051
281,31,4.46834
281,36,5.29908
281,41,6.63353
281,46,9.7583
281,51,7.96288
281,56,8.72314
281,61,8.68844
281,66,11.1001
281,71,11.588
281,76,14.8039
281,81,16.9711
281,86,11.849
281,91,12.3058
281,96,14.8468
281,101,15.0367
281,106,18.7217
281,111,19.8228
281,116,19.1529
281,121,17.5166
281,126,20.6008
281,131,22.9241
281,136,21.2894
281,141,20.8247
281,146,22.3346
281,151,25.8922
281,156,24.3992
281,161,26.9815
281,166,32.0358
281,171,27.6634
281,176,25.1264
281,181,34.0061
281,186,38.6629
281,191,28.4214
281,196,33.0586
281,201,30.2806
281,206,30.1174
281,211,33.7507
281,216,33.4101
281,221,35.8251
281,226,33.6484
281,231,33.3035
281,236,40.3106
281,241,39.046
281,246,40.067
281,251,38.9164
281,256,33.4758
281,261,34.5685
281,266,35.7506
281,271,36.7033
281,276,36.4464
281,281,37.1697
281,286,61.4517
281,291,79.6796
281,296,53.2763
281,301,52.1953
281,306,52.9218
281,311,40.3466
281,316,38.761
281,321,47.6165
281,326,38.7492
281,331,42.6132
281,336,41.6865
281,341,47.3589
281,346,44.8184
281,351,43.3237
281,356,42.9515
281,361,45.3887
281,366,54.5266
281,371,46.3553
281,376,45.2729
281,381,48.0665
281,386,54.0859
281,391,49.7272
281,396,46.748
281,401,50.4519
281,406,55.7976
281,411,51.6943
281,416,53.3919
281,421,53.1651
281,426,56.1287
281,431,51.0644
281,436,55.1939
281,441,81.3304
281,446,61.5872
281,451,57.5549
281,456,56.6347
281,461,58.2585
281,466,61.5996
281,471,59.8344
281,476,70.47
281,481,63.6435
281,486,64.3199
281,491,63.4356
281,496,66.3531
286,1,0.478059
286,6,1.22939
286,11,1.97569
286,16,2.10442
286,21,2.50817
286,26,2.85157
286,31,3.22009
286,36,4.26508
286,41,4.8285
286,46,5.87875
286,51,6.89641
286,56,6.86641
286,61,7.47147
286,66,7.92636
286,71,8.50031
286,76,8.92985
286,81,10.773
286,86,10.8792
286,91,13.4023
286,96,12.7803
286,101,12.9985
286,106,12.9765
286,111,13.9553
286,116,14.9708
286,121,17.632
286,126,15.5282
286,131,16.7233
286,136,17.3141
286,141,17.5035
286,146,19.3555
286,151,21.0174
286,156,19.141
286,161,21.6038
286,166,22.5929
286,171,21.2
286,176,23.1383
286,181,23.3216
286,186,25.7999
286,191,25.3135
286,196,26.1019
286,201,25.656
286,206,26.2573
286,211,26.7431
286,216,26.5965
286,221,31.7083
286,226,29.0103
286,231,29.0907
286,236,30.8173
286,241,31.4289
286,246,30.942
286,251,32.9835
286,256,32.7232
286,261,32.8161
286,266,35.5019
286,271,32.8769
286,276,39.5824
286,281,37.0927
286,286,35.522
286,291,62.5395
286,296,64.6372
286,301,52.3729
286,306,44.6043
286,311,41.786
286,316,44.3229
286,321,55.6641
286,326,46.9983
286,331,40.7153
286,336,48.5863
286,341,60.6131
286,346,45.9802
286,351,61.2673
286,356,58.4864
286,361,71.2884
286,366,72.2838
286,371,59.3559
286,376,60.0463
286,381,56.7333
286,386,49.9496
286,391,54.9452
286,396,57.0439
286,401,61.1878
286,406,64.0408
286,411,59.7168
286,416,55.9868
286,421,59.6801
286,426,55.7726
286,431,79.4344
286,436,57.1231
286,441,63.7377
286,446,69.6934
286,451,78.0705
286,456,89.413
286,461,71.934
286,466,62.9132
286,471,61.3891
286,476,72.6375
286,481,85.6038
286,486,67.091
286,491,64.0792
286,496,67.9086
291,1,0.314577
291,6,0.871086
291,11,2.15987
291,16,2.1131
291,21,2.43221
291,26,3.26762
291,31,3.75822
291,36,4.64756
291,41,5.20711
291,46,4.26838
291,51,6.21227
291,56,7.47855
291,61,9.14828
291,66,8.36955
291,71,8.69504
291,76,11.2106
291,81,11.4772
291,86,13.1168
291,91,14.4501
291,96,16.161
291,101,13.0337
291,106,14.4357
291,111,16.3843
291,116,19.0065
291,121,20.2528
291,126,17.1817
291,131,18.5495
291,136,20.5033
291,141,18.6818
291,146,18.8131
291,151,18.735
291,156,20.1017
291,161,21.0509
291,166,22.2078
291,171,21.233
291,176,23.4667
291,181,22.5267
291,186,30.8008
291,191,25.6171
291,196,25.6914
291,201,27.6706
291,206,27.1999
291,211,26.432
291,216,28.8124
291,221,31.1185
291,226,33.6601
291,231,36.3934
291,236,35.439
291,241,33.7654
291,246,34.148
291,251,32.7652
291,256,33.5525
291,261,33.7861
291,266,34.8972
291,271,36.6172
291,276,37.651
291,281,37.5789
291,286,36.4473
291,291,37.7692
291,296,40.4269
291,301,41.104
291,306,42.6119
291,311,41.012
291,316,42.3669
291,321,44.5259
291,326,42.9772
291,331,46.3518
291,336,52.9308
291,341,48.7735
291,346,52.8989
291,351,51.2867
291,356,49.7147
291,361,53.1897
291,366,59.6606
291,371,50.2575
291,376,49.649
291,381,53.1445
291,386,54.0084
291,391,54.766
291,396,53.0902
291,401,57.0502
291,406,53.2324
291,411,55.6781
291,416,55.4282
291,421,59.391
291,426,61.9306
291,431,96.8304
291,436,153.164
291,441,110.428
291,446,128.576
291,451,66.2506
291,456,67.8369
291,461,89.824
291,466,73.6357
291,471,74.1158
291,476,74.8194
291,481,97.1096
291,486,75.0739
291,491,81.9157
291,496,84.1391
296,1,0.371031
296,6,1.11582
296,11,1.62405
296,16,2.51275
296,21,3.12057
296,26,5.39338
296,31,4.06663
296,36,4.61312
296,41,6.62347
296,46,7.48078
296,51,10.9971
296,56,12.2663
296,61,13.8627
296,66,14.5331
296,71,19.4058
296,76,19.4562
296,81,19.1112
296,86,26.5102
296,91,25.5139
296,96,20.8719
296,101,24.2383
296,106,29.3165
296,111,30.1683
296,116,32.4345
296,121,30.8044
296,126,28.3902
296,131,34.8344
296,136,32.9425
296,141,36.773
296,146,38.264
296,151,32.1474
296,156,43.9773
296,161,32.6982
296,166,42.0976
296,171,37.9582
296,176,31.0808
296,181,38.3251
296,186,39.2934
296,191,29.8953
296,196,27.2438
296,201,28.8555
296,206,35.6935
296,211,46.5588
296,216,41.5197
296,221,31.5482
296,226,30.5287
296,231,33.786
296,236,40.6558
296,241,43.3039
296,246,36.0525
296,251,34.3598
296,256,39.6275
296,261,36.1705
296,266,34.3031
296,271,37.8511
296,276,38.1307
296,281,56.2698
296,286,46.0274
296,291,42.3048
296,296,43.6473
296,301,46.4134
296,306,42.3985
296,311,44.6758
296,316,43.1022
296,321,46.5669
296,326,50.9033
296,331,49.8974
296,336,51.4125
296,341,48.0506
296,346,53.0998
296,351,52.605
296,356,49.7564
296,361,61.5391
296,366,56.1148
296,371,55.3105
296,376,53.5597
296,381,57.1794
296,386,52.9472
296,391,57.1868
296,396,58.2433
296,401,56.8654
296,406,61.4254
296,411,56.505
296,416,59.9812
296,421,59.9652
296,426,56.0788
296,431,65.9674
296,436,59.286
296,441,60.7564
296,446,63.2812
296,451,61.032
296,456,63.9233
296,461,65.9608
296,466,63.7273
296,471,68.0668
296,476,70.6477
296,481,69.3609
296,486,65.6909
296,491,70.9814
296,496,88.809
301,1,0.370614
301,6,1.07634
301,11,1.29877
301,16,2.1048
301,21,3.79811
301,26,3.52501
301,31,4.45946
301,36,4.65536
301,41,5.13633
301,46,6.71379
301,51,7.67722
301,56,7.97074
301,61,10.8103
301,66,12.1205
301,71,13.8664
301,76,15.1492
301,81,14.8201
301,86,15.171
301,91,17.9967
301,96,17.4384
301,101,32.3995
301,106,22.5901
301,111,21.9783
301,116,19.0041
301,121,27.3088
301,126,27.1966
301,131,23.0697
301,136,20.6171
301,141,20.114
301,146,26.1705
301,151,25.5524
301,156,26.7681
301,161,23.4901
301,166,25.3343
301,171,24.768
301,176,25.6788
301,181,28.5355
301,186,33.1395
301,191,38.31
301,196,39.2196
301,201,40.1699
301,206,39.6645
301,211,40.0367
301,216,31.5896
301,221,43.5335
301,226,47.4011
301,231,43.4514
301,236,44.9642
301,241,46.3381
301,246,47.7542
301,251,42.9575
301,256,40.7801
301,261,40.6282
301,266,40.589
301,271,39.6535
301,276,41.8069
301,281,44.1929
301,286,51.6972
301,291,50.8279
301,296,46.6341
301,301,51.8658
301,306,58.0555
301,311,73.0976
301,316,59.215
301,321,71.4927
301,326,62.8786
301,331,53.4197
301,336,53.232
301,341,51.797
301,346,75.1967
301,351,52.4144
301,356,60.309
301,361,65.3368
301,366,68.4147
301,371,67.4193
301,376,63.5754
301,381,71.8963
301,386,90.577
301,391,87.0345
301,396,59.5378
301,401,77.5506
301,406,77.9647
301,411,85.1314
301,416,62.8114
301,421,74.7483
301,426,78.3704
301,431,84.4553
301,436,60.1247
301,441,94.5553
301,446,69.5681
301,451,70.3964
301,456,76.6118
301,461,81.1738
301,466,88.7805
301,471,82.5823
301,476,85.4338
301,481,93.8149
301,486,92.2749
301,491,132.868
301,496,82.4032
306,1,0.68145
306,6,2.12149
306,11,2.68409
306,16,4.31295
306,21,3.22037
306,26,5.32411
306,31,4.48365
306,36,6.7752
306,41,6.71312
306,46,8.23121
306,51,12.9173
306,56,16.2729
306,61,13.598
306,66,11.0109
306,71,10.0861
306,76,10.343
306,81,16.228
306,86,19.9181
306,91,23.5101
306,96,25.6269
306,101,20.0615
306,106,15.266
306,111,16.6542
306,116,19.0004
306,121,15.6223
306,126,19.2234
306,131,26.4569
306,136,25.3351
306,141,21.8777
306,146,21.8648
306,151,23.1507
306,156,34.2875
306,161,37.0116
306,166,29.8606
306,171,32.5859
306,176,30.1656
306,181,28.597
306,186,27.7913
306,191,28.8528
306,196,32.726
306,201,30.4546
306,206,30.1596
306,211,43.8231
306,216,34.2706
306,221,30.8128
306,226,35.0645
306,231,34.9172
306,236,32.9187
306,241,47.1033
306,246,37.7939
306,251,38.5006
306,256,44.4933
306,261,41.8767
306,266,38.7148
306,271,66.3693
306,276,57.6534
306,281,51.7846
306,286,45.5204
306,291,45.4867
306,296,70.8717
306,301,52.6601
306,306,45.8309
306,311,67.0614
306,316,51.5846
306,321,60.2304
306,326,59.3306
306,331,52.553
306,336,59.2482
306,341,51.3041
306,346,49.808
306,351,72.9848
306,356,52.1596
306,361,67.9469
306,366,52.742
306,371,54.885
306,376,52.4713
306,381,54.1599
306,386,58.2405
306,391,56.7927
306,396,54.9234
306,401,61.2964
306,406,63.536
306,411,80.3313
306,416,66.8599
306,421,76.0924
306,426,61.3529
306,431,61.8502
306,436,64.1817
306,441,62.5285
306,446,70.3593
306,451,68.7443
306,456,68.2623
306,461,72.2268
306,466,81.5863
306,471,83.1511
306,476,77.4792
306,481,75.7604
306,486,107.716
306,491,97.1796
306,496,114.667
311,1,0.736841
311,6,2.30351
311,11,3.19625
311,16,4.90235
311,21,5.7905
311,26,5.50854
311,31,5.97548
311,36,5.43531
311,41,6.09176
311,46,5.95629
311,51,6.86042
311,56,7.31025
311,61,7.59323
311,66,8.6419
311,71,9.05978
311,76,11.8763
311,81,13.5712
311,86,16.2795
311,91,15.0249
311,96,17.0514
311,101,15.4626
311,106,13.641
311,111,15.2417
311,116,16.3822
311,121,15.8841
311,126,16.8426
311,131,20.2007
311,136,20.8121
311,141,21.0437
311,146,34.468
311,151,30.2772
311,156,24.8208
311,161,24.2195
311,166,28.7119
311,171,37.0882
311,176,25.5582
311,181,26.1233
311,186,28.6218
311,191,27.4884
311,196,32.8546
311,201,30.1805
311,206,29.2429
311,211,30.6489
311,216,32.1597
311,221,32.143
311,226,33.0892
311,231,46.8341
311,236,75.6525
