n,V,resultado,tiempo (backtracking)
14,100,2,225.673
14,100,2,206
14,100,2,218.875
14,100,2,217.022
14,100,2,285.818
14,100,2,160.224
14,100,2,123.603
14,100,2,129.744
14,100,2,294.181
14,100,2,121.397
14,100,2,156.786
14,100,2,109.866
14,100,2,218.207
14,100,2,205.583
14,100,2,210.558
14,100,2,126.25
14,100,2,115.108
14,110,3,138.445
14,110,3,205.639
14,110,3,158.977
14,110,3,187.607
14,110,3,178.345
14,110,3,112.338
14,110,3,107.743
14,110,3,112.592
14,110,3,184.309
14,110,3,124.852
14,110,3,127.412
14,110,3,108.099
14,110,3,161.162
14,110,3,165.25
14,110,3,166.216
14,110,3,145.712
14,110,3,96.7398
14,110,3,135.482
14,110,3,141.581
14,110,3,107.605
14,120,3,127.546
14,120,3,221.015
14,120,3,226.86
14,120,3,136.102
14,120,3,202.247
14,120,3,111.983
14,120,3,147.866
14,120,3,108.568
14,120,3,89.6912
14,120,3,114.165
14,120,3,147.466
14,120,3,115.341
14,120,3,106.18
14,120,3,111.296
14,120,3,164.135
14,120,3,107.46
14,120,3,117.582
14,120,3,108.479
14,120,3,115.027
14,120,3,93.4718
14,130,2,123.314
14,130,2,112.02
14,130,2,126.838
14,130,2,126.289
14,130,2,126.098
14,130,2,128.303
14,130,2,218.293
14,130,2,164.313
14,130,2,122.597
14,130,2,133.57
14,130,2,154.044
14,130,2,143.371
14,130,2,143.041
14,130,2,103.142
14,130,2,110.052
14,130,2,110.435
14,130,2,127.605
14,130,2,108.826
14,130,2,99.7752
14,130,2,89.4291
14,140,2,167.433
14,140,2,100.217
14,140,2,172.282
14,140,2,152.06
14,140,2,93.7835
14,140,2,94.2962
14,140,2,97.304
14,140,2,100.116
14,140,2,104.115
14,140,2,100.815
14,140,2,93.7888
14,140,2,104.312
14,140,2,117.889
14,140,2,178.188
14,140,2,170.286
14,140,2,176.025
14,140,2,184.489
14,140,2,155.615
14,140,2,109.957
14,140,2,115.45
14,150,-1,103.603
14,150,-1,113.294
14,150,-1,95.2521
14,150,-1,107.785
14,150,-1,164.203
14,150,-1,110.94
14,150,-1,153.791
14,150,-1,134.324
14,150,-1,113.036
14,150,-1,105.5
14,150,-1,131.093
14,150,-1,118.102
14,150,-1,115.371
14,150,-1,103.458
14,150,-1,100.217
14,150,-1,131.66
14,150,-1,95.5795
14,150,-1,112.326
14,150,-1,102.505
14,150,-1,100.596
14,160,3,148.104
14,160,3,220.551
14,160,3,233.645
14,160,3,152.578
14,160,3,124.604
14,160,3,125.089
14,160,3,100.855
14,160,3,99.9129
14,160,3,105.161
14,160,3,142.853
14,160,3,102.386
14,160,3,111.125
14,160,3,109.174
14,160,3,125.073
14,160,3,151.475
14,160,3,112.911
14,160,3,105.918
14,160,3,126.016
14,160,3,99.159
14,160,3,111.873
14,170,2,107.479
14,170,2,161.63
14,170,2,129.344
14,170,2,205.154
14,170,2,115.924
14,170,2,96.8132
14,170,2,92.6786
14,170,2,93.5764
14,170,2,115.148
14,170,2,96.3353
14,170,2,96.9713
14,170,2,112.171
14,170,2,126.695
14,170,2,124.111
14,170,2,106.705
14,170,2,118.651
14,170,2,203.892
14,170,2,140.687
14,170,2,143.367
14,170,2,125.374
14,180,3,142.808
14,180,3,137.004
14,180,3,95.0656
14,180,3,145.075
14,180,3,107.617
14,180,3,117.552
14,180,3,99.6318
14,180,3,100.624
14,180,3,130.897
14,180,3,111.052
14,180,3,94.5343
14,180,3,152.409
14,180,3,111.175
14,180,3,117.29
14,180,3,108.685
14,180,3,105.793
14,180,3,135.261
14,180,3,124.768
14,180,3,145.189
14,180,3,95.8233
14,190,3,188.901
14,190,3,184.216
14,190,3,225.39
14,190,3,122.838
14,190,3,210.562
14,190,3,148.953
14,190,3,94.322
14,190,3,101.177
14,190,3,118.685
14,190,3,118.147
14,190,3,106.41
14,190,3,108.713
14,190,3,114.329
14,190,3,104.113
14,190,3,161.338
14,190,3,98.2406
14,190,3,101.209
14,190,3,107.505
14,190,3,114.641
14,190,3,107.105
14,200,2,110.804
14,200,2,137.82
14,200,2,116.862
14,200,2,230.644
14,200,2,133.789
14,200,2,120.807
14,200,2,198.949
14,200,2,131.892
14,200,2,193.005
14,200,2,158.8
14,200,2,123.168
14,200,2,126.123
14,200,2,106.274
14,200,2,121.739
14,200,2,127.889
14,200,2,110.168
14,200,2,98.0279
14,200,2,109.718
14,200,2,125.95
14,200,2,98.3384
15,0,0,303.22
15,0,0,282.817
15,0,0,284.259
15,0,0,344.149
15,0,0,305.728
15,0,0,397.422
15,0,0,258.543
15,0,0,203.057
15,0,0,256.713
15,0,0,226.461
15,0,0,210.104
15,0,0,254.227
15,0,0,227.175
15,0,0,224.866
15,0,0,375.758
15,0,0,440.667
15,0,0,363.225
15,0,0,278.196
15,0,0,287.188
15,0,0,336.622
15,10,1,252.31
15,10,1,289.781
15,10,1,231.882
15,10,1,297.907
15,10,1,257.836
15,10,1,327.059
15,10,1,257.041
15,10,1,436.465
15,10,1,334.182
15,10,1,272.035
15,10,1,204.634
15,10,1,313.989
15,10,1,311.347
15,10,1,473.689
15,10,1,224.162
15,10,1,248.448
15,10,1,284.926
15,10,1,313.6
15,10,1,377.327
15,10,1,267.278
15,20,2,335.134
15,20,2,291.219
15,20,2,338.426
15,20,2,379.648
15,20,2,290.117
15,20,2,265.74
15,20,2,400.079
15,20,2,328.957
15,20,2,304.339
15,20,2,258.394
15,20,2,234.804
15,20,2,327.663
15,20,2,271.444
15,20,2,245.43
15,20,2,232.973
15,20,2,250.255
15,20,2,295.263
15,20,2,277.635
15,20,2,414.183
15,20,2,309.631
15,30,1,343.229
15,30,1,306.967
15,30,1,355.265
15,30,1,247.664
15,30,1,245.186
15,30,1,244.89
15,30,1,416.087
15,30,1,463.486
15,30,1,234.003
15,30,1,269.53
15,30,1,300.894
15,30,1,274.26
15,30,1,267.608
15,30,1,430.249
15,30,1,429.398
15,30,1,311.456
15,30,1,237.492
15,30,1,255.612
15,30,1,266.573
15,30,1,240.22
15,40,1,179.422
15,40,1,180.145
15,40,1,178.749
15,40,1,179.495
15,40,1,180.075
15,40,1,177.621
15,40,1,179.702
15,40,1,179.765
15,40,1,178.946
15,40,1,179.919
15,40,1,179.886
15,40,1,179.002
15,40,1,180.68
15,40,1,191.241
15,40,1,184.662
15,40,1,184.517
15,40,1,188.794
15,40,1,184.389
15,40,1,190.067
15,40,1,190.923
15,50,2,186.985
15,50,2,194.615
15,50,2,227.329
15,50,2,184.055
15,50,2,187.109
15,50,2,186.559
15,50,2,187.438
15,50,2,186.292
15,50,2,187.587
15,50,2,201.835
15,50,2,187.698
15,50,2,187.267
15,50,2,188.057
15,50,2,188.151
15,50,2,184.208
15,50,2,183.19
15,50,2,185.533
15,50,2,183.137
15,50,2,181.966
15,50,2,182.696
15,60,2,183.508
15,60,2,177.962
15,60,2,184.482
15,60,2,179.484
15,60,2,179.001
15,60,2,180.324
15,60,2,178.884
15,60,2,180.061
15,60,2,179.9
15,60,2,178.179
15,60,2,180.545
15,60,2,181.725
15,60,2,187.581
15,60,2,225.618
15,60,2,185.272
15,60,2,187.134
15,60,2,186.08
15,60,2,187.991
15,60,2,189.808
15,60,2,185.724
15,70,2,187.145
15,70,2,185.914
15,70,2,188.017
15,70,2,188.375
15,70,2,183.198
15,70,2,189.913
15,70,2,255.212
15,70,2,178.821
15,70,2,180.035
15,70,2,178.902
15,70,2,182.701
15,70,2,186.133
15,70,2,186.624
15,70,2,186.61
15,70,2,185.674
15,70,2,187.631
15,70,2,189.394
15,70,2,187.887
15,70,2,184.511
15,70,2,183.769
15,80,2,179.566
15,80,2,178.981
15,80,2,178.894
15,80,2,182.089
15,80,2,226.541
15,80,2,183.739
15,80,2,184.223
15,80,2,185.067
15,80,2,186.569
15,80,2,186.542
15,80,2,186.953
15,80,2,186.005
15,80,2,183.803
15,80,2,184.412
15,80,2,184.704
15,80,2,183.49
15,80,2,182.678
15,80,2,183.644
15,80,2,180.258
15,80,2,179.94
15,90,1,179.791
15,90,1,179.119
15,90,1,181.568
15,90,1,178.949
15,90,1,179.239
15,90,1,177.464
15,90,1,179.104
15,90,1,180.802
15,90,1,179.796
15,90,1,178.568
15,90,1,184.884
15,90,1,177.416
15,90,1,177.586
15,90,1,177.725
15,90,1,177.877
15,90,1,179.142
15,90,1,178.006
15,90,1,178.038
15,90,1,179.168
15,90,1,177.781
15,100,2,178.107
15,100,2,179.085
15,100,2,178.422
15,100,2,178.389
15,100,2,179.357
15,100,2,177.569
15,100,2,178.912
15,100,2,177.56
15,100,2,177.524
15,100,2,178.899
15,100,2,177.383
15,100,2,178.376
15,100,2,177.754
15,100,2,177.645
15,100,2,178.691
15,100,2,178.018
15,100,2,177.449
15,100,2,178.413
15,100,2,177.645
15,100,2,177.67
15,110,3,179.163
15,110,3,177.664
15,110,3,178.889
15,110,3,177.653
15,110,3,178.325
15,110,3,178.637
15,110,3,206.21
15,110,3,180.02
15,110,3,180.221
15,110,3,180.743
15,110,3,181.949
15,110,3,180.822
15,110,3,180.338
15,110,3,180.334
15,110,3,179.724
15,110,3,190.575
15,110,3,179.602
15,110,3,180.538
15,110,3,181.505
15,110,3,179.874
15,120,3,181.195
15,120,3,181.918
15,120,3,178.585
15,120,3,179.412
15,120,3,185.095
15,120,3,180.08
15,120,3,181.643
15,120,3,180.143
15,120,3,180.557
15,120,3,186.496
15,120,3,185.513
15,120,3,187.187
15,120,3,187.309
15,120,3,181.808
15,120,3,181.273
15,120,3,181.341
15,120,3,183.13
15,120,3,187.469
15,120,3,185.133
15,120,3,186.937
15,130,3,185.638
15,130,3,185.476
15,130,3,188.821
15,130,3,186.694
15,130,3,186.514
15,130,3,183.334
15,130,3,183.297
15,130,3,184.746
15,130,3,181.24
15,130,3,179.923
15,130,3,182.62
15,130,3,181.083
15,130,3,181.23
15,130,3,181.046
15,130,3,180.957
15,130,3,179.512
15,130,3,178.966
15,130,3,180.09
15,130,3,181.536
15,130,3,180.768
15,140,2,195.033
15,140,2,180.842
15,140,2,180.261
15,140,2,182.505
15,140,2,180.113
15,140,2,179.386
15,140,2,180.905
15,140,2,179.087
15,140,2,180.67
15,140,2,190.082
15,140,2,180.031
15,140,2,181.928
15,140,2,180.167
15,140,2,178.611
15,140,2,181.205
15,140,2,180.148
15,140,2,182.481
15,140,2,182.13
15,140,2,180.502
15,140,2,181.82
15,150,3,182.211
15,150,3,180.281
15,150,3,179.831
15,150,3,179.069
15,150,3,181.22
15,150,3,181.996
15,150,3,181.022
15,150,3,190.028
15,150,3,184.773
15,150,3,183.989
15,150,3,185.341
15,150,3,185.222
15,150,3,188.345
15,150,3,183.885
15,150,3,181.269
15,150,3,182.881
15,150,3,181.254
15,150,3,181.646
15,150,3,180.973
15,150,3,181.507
15,160,-1,183.023
15,160,-1,181.41
15,160,-1,180.495
15,160,-1,183.012
15,160,-1,180.362
15,160,-1,180.045
15,160,-1,180.517
15,160,-1,180.494
15,160,-1,182.426
15,160,-1,180.967
15,160,-1,180.314
15,160,-1,181.323
15,160,-1,180.065
15,160,-1,181.828
15,160,-1,181.085
15,160,-1,180.011
15,160,-1,182.767
15,160,-1,180.932
15,160,-1,181.84
15,160,-1,180.794
15,170,3,179.464
15,170,3,191.833
15,170,3,221.461
15,170,3,178.809
15,170,3,179.969
15,170,3,182.822
15,170,3,184.813
15,170,3,187.308
15,170,3,187.593
15,170,3,187.162
15,170,3,185.744
15,170,3,185.638
15,170,3,186.863
15,170,3,185.599
15,170,3,186.812
15,170,3,185.802
15,170,3,183.453
15,170,3,184.456
15,170,3,182.802
15,170,3,183.198
15,180,3,182.253
15,180,3,182.965
15,180,3,184.897
15,180,3,183.039
15,180,3,182.836
15,180,3,186.406
15,180,3,185.339
15,180,3,182.126
15,180,3,179.367
15,180,3,185.064
15,180,3,182.722
15,180,3,182.434
15,180,3,179.619
15,180,3,181.663
15,180,3,180.949
15,180,3,181.596
15,180,3,179.308
15,180,3,181.29
15,180,3,179.479
15,180,3,179.069
15,190,2,180.839
15,190,2,178.377
15,190,2,179.221
15,190,2,186.739
15,190,2,178.845
15,190,2,179.734
15,190,2,180.254
15,190,2,178.24
15,190,2,180.682
15,190,2,178.958
15,190,2,179.361
15,190,2,180.951
15,190,2,178.926
15,190,2,178.81
15,190,2,181.456
15,190,2,178.266
15,190,2,180.789
15,190,2,179.451
15,190,2,181.159
15,190,2,179.974
15,200,3,177.65
15,200,3,177.624
15,200,3,180.079
15,200,3,177.628
15,200,3,177.722
15,200,3,179.553
15,200,3,177.362
15,200,3,179.224
15,200,3,178.508
15,200,3,177.49
15,200,3,180.395
15,200,3,177.925
15,200,3,177.657
15,200,3,180.54
15,200,3,178.56
15,200,3,178.651
15,200,3,178.873
15,200,3,177.468
15,200,3,194.158
15,200,3,191.807
16,0,0,376.008
16,0,0,372.768
16,0,0,372.49
16,0,0,390.405
16,0,0,375.173
16,0,0,372.569
16,0,0,372.609
16,0,0,374.403
16,0,0,373.791
16,0,0,373.335
16,0,0,380.867
16,0,0,372.752
16,0,0,374.856
16,0,0,375.667
16,0,0,373.582
16,0,0,372.776
16,0,0,373.78
16,0,0,374.543
16,0,0,373.516
16,0,0,373.03
16,10,2,375.01
16,10,2,394.391
16,10,2,373.818
16,10,2,373.127
16,10,2,373.899
16,10,2,374.302
16,10,2,378.764
16,10,2,372.215
16,10,2,374.287
16,10,2,373.605
16,10,2,415.865
16,10,2,373.718
16,10,2,372.249
16,10,2,374.058
16,10,2,374.115
16,10,2,374.226
16,10,2,375.077
16,10,2,382.737
16,10,2,373.943
16,10,2,374.341
16,20,1,389.247
16,20,1,373.859
16,20,1,391.059
16,20,1,373.329
16,20,1,373.268
16,20,1,372.34
16,20,1,416.545
16,20,1,374.63
16,20,1,373.305
16,20,1,372.425
16,20,1,374.631
16,20,1,373.594
16,20,1,373.434
16,20,1,372.646
16,20,1,374.488
16,20,1,372.688
16,20,1,374.511
16,20,1,373.385
16,20,1,374.01
16,20,1,373.463
16,30,1,379.712
16,30,1,373.545
16,30,1,375.789
16,30,1,373.152
16,30,1,376.221
16,30,1,374.093
16,30,1,375.941
16,30,1,377.978
16,30,1,380.481
16,30,1,381.52
16,30,1,379.674
16,30,1,379.822
16,30,1,379.439
16,30,1,381.036
16,30,1,377.798
16,30,1,379.372
16,30,1,377.341
16,30,1,375.877
16,30,1,377.728
16,30,1,384.419
16,40,2,394.058
16,40,2,396.161
16,40,2,378.431
16,40,2,378.787
16,40,2,378.793
16,40,2,379.688
16,40,2,380.472
16,40,2,377.825
16,40,2,376.337
16,40,2,375.167
16,40,2,373.862
16,40,2,379.483
16,40,2,376.186
16,40,2,376.56
16,40,2,399.558
16,40,2,377.838
16,40,2,376.854
16,40,2,376.058
16,40,2,377.167
16,40,2,373.27
16,50,2,376.974
16,50,2,377.28
16,50,2,378.396
16,50,2,376.721
16,50,2,378.016
16,50,2,373.759
16,50,2,374.097
16,50,2,377.007
16,50,2,379.309
16,50,2,373.306
16,50,2,373.7
16,50,2,381.334
16,50,2,390.352
16,50,2,392.649
16,50,2,390.398
16,50,2,390.562
16,50,2,391.297
16,50,2,441.414
16,50,2,376.471
16,50,2,406.637
16,60,2,397.24
16,60,2,390.144
16,60,2,388.193
16,60,2,390.747
16,60,2,382.8
16,60,2,385.346
16,60,2,376.474
16,60,2,377.523
16,60,2,385.143
16,60,2,374.359
16,60,2,375.707
16,60,2,374.715
16,60,2,376.234
16,60,2,382.494
16,60,2,375.214
16,60,2,377.444
16,60,2,375.75
16,60,2,376.669
16,60,2,375.634
16,60,2,375.225
16,70,2,374.48
16,70,2,374.729
16,70,2,374.354
16,70,2,376.484
16,70,2,380.492
16,70,2,378.525
16,70,2,381.422
16,70,2,377.908
16,70,2,378.783
16,70,2,379.01
16,70,2,378.526
16,70,2,373.309
16,70,2,375.467
16,70,2,378.212
16,70,2,375.928
16,70,2,375.795
16,70,2,377.813
16,70,2,376.385
16,70,2,377.205
16,70,2,373.722
16,80,2,374.742
16,80,2,376.141
16,80,2,377.247
16,80,2,377.277
16,80,2,375.363
16,80,2,375.257
16,80,2,376.347
16,80,2,374.701
16,80,2,373.238
16,80,2,373.773
16,80,2,375.25
16,80,2,376.112
16,80,2,378.208
16,80,2,379.805
16,80,2,376.246
16,80,2,375.591
16,80,2,426.201
16,80,2,402.44
16,80,2,380.147
16,80,2,380.789
16,90,2,380.565
16,90,2,384.434
16,90,2,382.959
16,90,2,379.276
16,90,2,397.537
16,90,2,431.75
16,90,2,380.063
16,90,2,380.278
16,90,2,387.266
16,90,2,384.339
16,90,2,392.921
16,90,2,384.435
16,90,2,391.705
16,90,2,386.215
16,90,2,391.633
16,90,2,379.703
16,90,2,406.773
16,90,2,378.877
16,90,2,378.723
16,90,2,380.891
16,100,2,376.271
16,100,2,374.491
16,100,2,389.685
16,100,2,379.677
16,100,2,377.457
16,100,2,378.94
16,100,2,379.882
16,100,2,380.785
16,100,2,379.336
16,100,2,377.122
16,100,2,378.896
16,100,2,380.633
16,100,2,379.125
16,100,2,375.701
16,100,2,381.331
16,100,2,378.758
16,100,2,378.412
16,100,2,378.464
16,100,2,378.706
16,100,2,379.573
16,110,2,380.712
16,110,2,379.853
16,110,2,386.274
16,110,2,392.404
16,110,2,389.999
16,110,2,378.444
16,110,2,379.819
16,110,2,377.16
16,110,2,374.781
16,110,2,379.535
16,110,2,378.859
16,110,2,378.965
16,110,2,377.321
16,110,2,378.487
16,110,2,395.568
16,110,2,396.602
16,110,2,379.076
16,110,2,379.702
16,110,2,409.073
16,110,2,377.663
16,120,2,376.426
16,120,2,376.298
16,120,2,379.035
16,120,2,379.804
16,120,2,380.882
16,120,2,377.263
16,120,2,380.174
16,120,2,380.527
16,120,2,380.57
16,120,2,380.174
16,120,2,381.015
16,120,2,389.196
16,120,2,389.294
16,120,2,392.717
16,120,2,373.006
16,120,2,377.542
16,120,2,378.221
16,120,2,381.801
16,120,2,382.575
16,120,2,380.173
16,130,3,499.447
16,130,3,383.023
16,130,3,380.229
16,130,3,378.865
16,130,3,378.943
16,130,3,379.866
16,130,3,380.113
16,130,3,378.227
16,130,3,375.751
16,130,3,377.915
16,130,3,380.156
16,130,3,378.509
16,130,3,377.48
16,130,3,394.461
16,130,3,379.091
16,130,3,378.458
16,130,3,379.433
16,130,3,380.826
16,130,3,378.574
16,130,3,384.435
16,140,2,377.11
16,140,2,379.823
16,140,2,382.714
16,140,2,380.445
16,140,2,383.506
16,140,2,378.11
16,140,2,378.906
16,140,2,384.716
16,140,2,378.824
16,140,2,389.013
16,140,2,378.558
16,140,2,380.653
16,140,2,375.387
16,140,2,377.46
16,140,2,377.62
16,140,2,379.151
16,140,2,379.306
16,140,2,380.368
16,140,2,379.734
16,140,2,379.729
16,150,2,380.399
16,150,2,380.278
16,150,2,382.503
16,150,2,380.314
16,150,2,377.747
16,150,2,381.348
16,150,2,385.687
16,150,2,377.028
16,150,2,377.801
16,150,2,379.259
16,150,2,380.635
16,150,2,396.903
16,150,2,381.881
16,150,2,380.962
16,150,2,379.573
16,150,2,379.722
16,150,2,380.462
16,150,2,381.695
16,150,2,381.653
16,150,2,374.842
16,160,2,376.806
16,160,2,379.437
16,160,2,380.25
16,160,2,379.758
16,160,2,379.652
16,160,2,379.895
16,160,2,379.473
16,160,2,381.863
16,160,2,378.634
16,160,2,385.691
16,160,2,379.156
16,160,2,381.603
16,160,2,376.484
16,160,2,374.829
16,160,2,376.476
16,160,2,380.058
16,160,2,379.343
16,160,2,379.554
16,160,2,381.757
16,160,2,379.64
16,170,3,377.682
16,170,3,378.318
16,170,3,382.132
16,170,3,375.742
16,170,3,374.88
16,170,3,376.67
16,170,3,379.274
16,170,3,379.205
16,170,3,378.852
16,170,3,377.961
16,170,3,388.524
16,170,3,372.717
16,170,3,371.44
16,170,3,374.608
16,170,3,372.663
16,170,3,372.452
16,170,3,374.256
16,170,3,371.863
16,170,3,371.823
16,170,3,372.776
16,180,2,371.955
16,180,2,373.813
16,180,2,373.794
16,180,2,372.938
16,180,2,374.066
16,180,2,372.311
16,180,2,372.346
16,180,2,374.606
16,180,2,376.259
16,180,2,372.494
16,180,2,373.107
16,180,2,371.678
16,180,2,373.89
16,180,2,372.324
16,180,2,373.742
16,180,2,372.475
16,180,2,372.284
16,180,2,373.218
16,180,2,374.157
16,180,2,372.008
16,190,3,374.128
16,190,3,373.558
16,190,3,374.575
16,190,3,373.725
16,190,3,373.668
16,190,3,373.617
16,190,3,373.766
16,190,3,379.136
16,190,3,388.645
16,190,3,391.013
16,190,3,374.837
16,190,3,373.548
16,190,3,372.821
16,190,3,375.353
16,190,3,373.54
16,190,3,374.037
16,190,3,373.381
16,190,3,376.953
16,190,3,373.006
16,190,3,375.898
16,200,2,374.438
16,200,2,375.693
16,200,2,373.715
16,200,2,374.16
16,200,2,373.109
16,200,2,374.048
16,200,2,373.949
16,200,2,374.619
16,200,2,379.955
16,200,2,374.095
16,200,2,373.999
16,200,2,374.001
16,200,2,373.171
16,200,2,378.948
16,200,2,374.575
16,200,2,374.615
16,200,2,374.847
16,200,2,410.582
16,200,2,373.85
16,200,2,374.895
17,0,0,778.587
17,0,0,780.191
17,0,0,779.252
17,0,0,779.729
17,0,0,798.449
17,0,0,779.126
17,0,0,794.631
17,0,0,779.78
17,0,0,779.663
17,0,0,779.505
17,0,0,786.764
17,0,0,780.05
17,0,0,791.074
17,0,0,825.602
17,0,0,782.996
17,0,0,778.51
17,0,0,783.551
17,0,0,780.485
17,0,0,779.145
17,0,0,793.586
17,10,1,779.356
17,10,1,819.648
17,10,1,778.946
17,10,1,799.173
17,10,1,780.887
17,10,1,779.9
17,10,1,779.624
17,10,1,780.247
17,10,1,805.464
17,10,1,777.866
17,10,1,785.862
17,10,1,781.305
17,10,1,884.389
17,10,1,786.919
17,10,1,781.194
17,10,1,777.926
17,10,1,780.732
17,10,1,778.63
17,10,1,778.347
17,10,1,777.489
17,20,2,777.523
17,20,2,778.73
17,20,2,794.757
17,20,2,782.095
17,20,2,796.801
17,20,2,780.12
17,20,2,779.303
17,20,2,780.505
17,20,2,778.689
17,20,2,778.877
17,20,2,784.239
17,20,2,780.1
17,20,2,779.698
17,20,2,781.199
17,20,2,780.449
17,20,2,780.022
17,20,2,780.295
17,20,2,781.83
17,20,2,779.052
17,20,2,782.444
17,30,1,793.093
17,30,1,797.509
17,30,1,780.073
17,30,1,779.015
17,30,1,779.956
17,30,1,780.64
17,30,1,783.974
17,30,1,782.524
17,30,1,780.443
17,30,1,785.901
17,30,1,783.755
17,30,1,779.662
17,30,1,782.151
17,30,1,780.051
17,30,1,821.957
17,30,1,780.754
17,30,1,780.32
17,30,1,779.64
17,30,1,780.649
17,30,1,779.197
17,40,2,797.752
17,40,2,780.801
17,40,2,792.628
17,40,2,780.528
17,40,2,778.346
17,40,2,782.783
17,40,2,779.928
17,40,2,781.48
17,40,2,784.412
17,40,2,819.802
17,40,2,783.878
17,40,2,779.028
17,40,2,781.057
17,40,2,779.507
17,40,2,778.837
17,40,2,790.691
17,40,2,779.19
17,40,2,781.462
17,40,2,779.458
17,40,2,799.346
17,50,1,783.414
17,50,1,780.903
17,50,1,788.432
17,50,1,784.247
17,50,1,819.545
17,50,1,786.365
17,50,1,786.236
17,50,1,803.241
17,50,1,784.1
17,50,1,791.148
17,50,1,789.96
17,50,1,788.635
17,50,1,828.36
17,50,1,786.091
17,50,1,788.332
17,50,1,782.377
17,50,1,780.692
17,50,1,802.441
17,50,1,786.778
17,50,1,785.816
17,60,2,797.887
17,60,2,786.15
17,60,2,789.754
17,60,2,783.748
17,60,2,789.907
17,60,2,784.896
17,60,2,789.8
17,60,2,786.011
17,60,2,780.937
17,60,2,785.994
17,60,2,784.794
17,60,2,787.575
17,60,2,789.328
17,60,2,785.767
17,60,2,797.103
17,60,2,803.531
17,60,2,805.725
17,60,2,787.862
17,60,2,785.665
17,60,2,786.336
17,70,3,784.082
17,70,3,781.061
17,70,3,785.894
17,70,3,787.871
17,70,3,787.957
17,70,3,791.903
17,70,3,787.63
17,70,3,788.484
17,70,3,788.649
17,70,3,788.075
17,70,3,786.544
17,70,3,786.888
17,70,3,784.827
17,70,3,782.038
17,70,3,792.467
17,70,3,805.242
17,70,3,787.338
17,70,3,841.012
17,70,3,788.195
17,70,3,787.004
17,80,2,794.81
17,80,2,787.631
17,80,2,787.999
17,80,2,796.252
17,80,2,842.386
17,80,2,784.598
17,80,2,786.873
17,80,2,787.774
17,80,2,785.998
17,80,2,787.55
17,80,2,797.964
17,80,2,788.637
17,80,2,785.45
17,80,2,788.275
17,80,2,804.873
17,80,2,785.215
17,80,2,783.663
17,80,2,799.353
17,80,2,807.426
17,80,2,789.777
17,90,1,790.351
17,90,1,788.76
17,90,1,792.947
17,90,1,788.148
17,90,1,785.675
17,90,1,788.634
17,90,1,786.683
17,90,1,966.301
17,90,1,784.497
17,90,1,786.582
17,90,1,778.851
17,90,1,784.076
17,90,1,814.891
17,90,1,786.742
17,90,1,787.533
17,90,1,797.851
17,90,1,788.044
17,90,1,788.071
17,90,1,787.55
17,90,1,784.957
17,100,2,786.236
17,100,2,787.141
17,100,2,822.301
17,100,2,783.293
17,100,2,786.035
17,100,2,785.757
17,100,2,787.897
17,100,2,798.062
17,100,2,784.877
17,100,2,790.971
17,100,2,798.868
17,100,2,802.232
17,100,2,787.38
17,100,2,784.169
17,100,2,785.396
17,100,2,1027.99
17,100,2,785.272
17,100,2,786.938
17,100,2,780.883
17,100,2,794.197
17,110,2,786.523
17,110,2,786.131
17,110,2,790.878
17,110,2,787.16
17,110,2,785.865
17,110,2,786.85
17,110,2,786.973
17,110,2,785.32
17,110,2,784.624
17,110,2,808.847
17,110,2,791.113
17,110,2,787.05
17,110,2,791.39
17,110,2,785.053
17,110,2,786.576
17,110,2,787.49
17,110,2,785.368
17,110,2,790.739
17,110,2,789.164
17,110,2,784.25
17,120,2,779.355
17,120,2,788.298
17,120,2,786.498
17,120,2,786.129
17,120,2,788.248
17,120,2,786.957
17,120,2,827.613
17,120,2,787.591
17,120,2,803.418
17,120,2,789.525
17,120,2,785.82
17,120,2,787.555
17,120,2,789.36
17,120,2,782.468
17,120,2,786.48
17,120,2,784.801
17,120,2,788.8
17,120,2,802.093
17,120,2,785.241
17,120,2,791.358
17,130,3,786.401
17,130,3,828.405
17,130,3,786.865
17,130,3,787.242
17,130,3,793.669
17,130,3,782.891
17,130,3,783.68
17,130,3,808.987
17,130,3,787.138
17,130,3,799.049
17,130,3,788.524
17,130,3,787.994
17,130,3,786.826
17,130,3,784.908
17,130,3,786.83
17,130,3,785.01
17,130,3,791.746
17,130,3,783.32
17,130,3,780.453
17,130,3,786.961
17,140,-1,790.432
17,140,-1,791.991
17,140,-1,793.187
17,140,-1,791.135
17,140,-1,790.846
17,140,-1,802.3
17,140,-1,805.078
17,140,-1,791.573
17,140,-1,790.078
17,140,-1,790.1
17,140,-1,787.394
17,140,-1,785.479
17,140,-1,789.408
17,140,-1,790.473
17,140,-1,799.761
17,140,-1,793.62
17,140,-1,801.009
17,140,-1,793.526
17,140,-1,942.92
17,140,-1,788.644
17,150,2,788.643
17,150,2,786.055
17,150,2,786.021
17,150,2,837.938
17,150,2,803.801
17,150,2,784.501
17,150,2,783.584
17,150,2,789.568
17,150,2,786.828
17,150,2,785.883
17,150,2,794.163
17,150,2,786.837
17,150,2,788.042
17,150,2,790.7
17,150,2,783.997
17,150,2,786.038
17,150,2,786.393
17,150,2,782.038
17,150,2,782.368
17,150,2,789.142
17,160,1,789.372
17,160,1,788.07
17,160,1,789.53
17,160,1,801.014
17,160,1,787.29
17,160,1,786.12
17,160,1,787.092
17,160,1,788.493
17,160,1,787.078
17,160,1,784.05
17,160,1,784.518
17,160,1,785.393
